protection,endpoint,arm,strength,missing_case,waterbodies,L1_TWh,L2_TWh,L3_TWh,L2_fraction_L1,L3_fraction_L1,environmental_candidates,L3_positive_waterbodies,cost_excluded_after_access,model,experiment,period,ice_error_case
conservative,lower,no_maintenance,0.5,unadjusted,199976,18532.715557784722,3517.2970686994026,698.4808557056783,0.18978854219893054,0.0376890722532176,31158,6431,1029,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,lower,no_maintenance,0.5,restricted,199976,18532.715557784722,3439.9194114624715,663.2571635707526,0.18561334957830955,0.03578844997122666,31158,6431,1029,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,lower,no_institutions,0.5,unadjusted,199976,18532.715557784722,3517.2970686994026,850.3069382345933,0.18978854219893054,0.04588140014253979,31158,6353,1107,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,lower,no_institutions,0.5,restricted,199976,18532.715557784722,3439.9194114624715,828.7592914592997,0.18561334957830955,0.04471871857501082,31158,6352,1108,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,codex_primary,0.0,unadjusted,199976,18532.715557784722,5842.434620770511,2795.5282982961853,0.31524978638742335,0.15084288589979009,41171,14622,1265,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,codex_primary,0.0,restricted,199976,18532.715557784722,5842.434620770511,2795.5282982961853,0.31524978638742335,0.15084288589979009,41171,14622,1265,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,codex_primary,0.25,unadjusted,199976,18532.715557784722,5062.49237780126,2223.6406146739077,0.2731651690232058,0.11998460817793434,41171,14558,1329,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,codex_primary,0.25,restricted,199976,18532.715557784722,5021.444268459994,2173.215736996023,0.270950269149883,0.11726375070183158,41171,14557,1330,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,codex_primary,0.5,unadjusted,199976,18532.715557784722,4282.5501348320095,1718.2949637579466,0.23108055165898833,0.09271684758773366,41171,14525,1362,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,codex_primary,0.5,restricted,199976,18532.715557784722,4200.453916149477,1632.0346335837485,0.22665075191234257,0.08806235807672597,41171,14523,1364,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,codex_primary,0.75,unadjusted,199976,18532.715557784722,3502.607891862758,1273.5167417468372,0.1889959342947708,0.06871722267446621,41171,14442,1445,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,codex_primary,0.75,restricted,199976,18532.715557784722,3379.4635638389586,1166.0755365145046,0.18235123467480213,0.06291984209646444,41171,14436,1451,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,no_ecology,0.5,unadjusted,199976,18532.715557784722,5842.434620770511,2295.630625215681,0.31524978638742335,0.12386909074700575,41171,14525,1362,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,no_ecology,0.5,restricted,199976,18532.715557784722,5842.434620770511,2230.80767428111,0.31524978638742335,0.12037133291802196,41171,14523,1364,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,no_maintenance,0.5,unadjusted,199976,18532.715557784722,4282.5501348320095,1722.2292414190365,0.23108055165898833,0.09292913583274681,41171,14622,1265,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,no_maintenance,0.5,restricted,199976,18532.715557784722,4200.453916149477,1635.7521763703733,0.22665075191234257,0.08826295160415769,41171,14622,1265,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,no_institutions,0.5,unadjusted,199976,18532.715557784722,4282.5501348320095,2087.225585770627,0.23108055165898833,0.11262383967760631,41171,14525,1362,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
conservative,upper,no_institutions,0.5,restricted,199976,18532.715557784722,4200.453916149477,2036.7880899307777,0.22665075191234257,0.10990230134273112,41171,14523,1364,MRI-ESM2-0,ssp126,2081_2100,historical_error_longer_ice
core,lower,codex_primary,0.0,unadjusted,199976,18532.715557784722,8179.144123378478,1706.8622996080867,0.44133543720972956,0.09209995665697863,64822,8963,1862,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,codex_primary,0.0,restricted,199976,18532.715557784722,8179.144123378478,1706.8622996080867,0.44133543720972956,0.09209995665697863,64822,8963,1862,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,codex_primary,0.25,unadjusted,199976,18532.715557784722,7058.217307836874,1347.0808194930905,0.38085175838529767,0.07268663975837288,64822,8799,2026,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,codex_primary,0.25,restricted,199976,18532.715557784722,6998.637182958191,1315.3746120568571,0.377636896284117,0.07097581614283882,64822,8798,2027,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,codex_primary,0.5,unadjusted,199976,18532.715557784722,5937.290492295273,1032.0108613863924,0.3203680795608659,0.055685895473256385,64822,8734,2091,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,codex_primary,0.5,restricted,199976,18532.715557784722,5818.130242537909,978.3541772676618,0.31393835535850473,0.052790654139009935,64822,8728,2097,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,codex_primary,0.75,unadjusted,199976,18532.715557784722,4816.363676753671,756.9387355753522,0.25988440073643404,0.04084337954765608,64822,8619,2206,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,codex_primary,0.75,restricted,199976,18532.715557784722,4637.623302117625,691.1045498349263,0.2502398144328923,0.03729105687075771,64822,8607,2218,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,no_ecology,0.5,unadjusted,199976,18532.715557784722,8179.144123378478,1379.0737220900037,0.44133543720972956,0.07441293305290705,64822,8734,2091,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,no_ecology,0.5,restricted,199976,18532.715557784722,8179.144123378478,1338.039392837349,0.44133543720972956,0.07219877673433031,64822,8728,2097,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,no_maintenance,0.5,unadjusted,199976,18532.715557784722,5937.290492295273,1036.8679820404411,0.3203680795608659,0.05594797906477886,64822,8963,1862,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,no_maintenance,0.5,restricted,199976,18532.715557784722,5818.130242537909,983.0545260181921,0.31393835535850473,0.0530442785329027,64822,8963,1862,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,no_institutions,0.5,unadjusted,199976,18532.715557784722,5937.290492295273,1271.4248353622463,0.3203680795608659,0.06860434626528224,64822,8734,2091,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,no_institutions,0.5,restricted,199976,18532.715557784722,5818.130242537909,1239.4966388134837,0.31393835535850473,0.0668815444206626,64822,8728,2097,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,codex_primary,0.0,unadjusted,199976,18532.715557784722,9392.835777648683,3957.8300928488784,0.5068245799360577,0.21355910203814574,75742,18643,2281,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,codex_primary,0.0,restricted,199976,18532.715557784722,9392.835777648683,3957.8300928488784,0.5068245799360577,0.21355910203814574,75742,18643,2281,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,codex_primary,0.25,unadjusted,199976,18532.715557784722,8114.87129215959,3133.1324884553333,0.43786736308867125,0.16905954654547384,75742,18451,2473,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,codex_primary,0.25,restricted,199976,18532.715557784722,8052.680368439402,3061.0468649331,0.4345116258505813,0.16516990483066568,75742,18449,2475,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,codex_primary,0.5,unadjusted,199976,18532.715557784722,6836.906806670495,2406.2310526697943,0.36891014624128476,0.1298369386379024,75742,18366,2558,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,codex_primary,0.5,restricted,199976,18532.715557784722,6712.52495923012,2283.6012688721376,0.3621986717651048,0.12322000312107008,75742,18359,2565,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,codex_primary,0.75,unadjusted,199976,18532.715557784722,5558.942321181402,1771.494073423737,0.29995292939389834,0.09558739882993648,75742,18226,2698,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,codex_primary,0.75,restricted,199976,18532.715557784722,5372.369550020838,1619.749295393036,0.28988571767962834,0.08739945802020661,75742,18213,2711,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,no_ecology,0.5,unadjusted,199976,18532.715557784722,9392.835777648683,3213.928710659261,0.5068245799360577,0.17341920025903818,75742,18366,2558,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,no_ecology,0.5,restricted,199976,18532.715557784722,9392.835777648683,3118.644127893231,0.5068245799360577,0.16827777441300207,75742,18359,2565,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,no_maintenance,0.5,unadjusted,199976,18532.715557784722,6836.906806670495,2414.417014923878,0.36891014624128476,0.1302786419721256,75742,18643,2281,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,no_maintenance,0.5,restricted,199976,18532.715557784722,6712.52495923012,2291.5414787928185,0.3621986717651048,0.12364844599529018,75742,18643,2281,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,no_institutions,0.5,unadjusted,199976,18532.715557784722,6836.906806670495,2953.109753861097,0.36891014624128476,0.15934576585138568,75742,18366,2558,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,upper,no_institutions,0.5,restricted,199976,18532.715557784722,6712.52495923012,2883.0845762036856,0.3621986717651048,0.1555673029791167,75742,18359,2565,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,codex_primary,0.0,unadjusted,199976,18532.715557784722,6134.481033642101,1166.8489966106026,0.3310082116414555,0.06296157694604362,55305,6824,1465,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,codex_primary,0.0,restricted,199976,18532.715557784722,6134.481033642101,1166.8489966106026,0.3310082116414555,0.06296157694604362,55305,6824,1465,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,codex_primary,0.25,unadjusted,199976,18532.715557784722,5286.902986247375,923.5416229179672,0.28527405871864236,0.049833043627005365,55305,6754,1535,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,codex_primary,0.25,restricted,199976,18532.715557784722,5246.322461825315,902.1985148761512,0.28308438908843997,0.04868139868996047,55305,6754,1535,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,codex_primary,0.5,unadjusted,199976,18532.715557784722,4439.324938852653,709.5322795069725,0.23953990579582932,0.03828539197586353,55305,6706,1583,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,codex_primary,0.5,restricted,199976,18532.715557784722,4358.16389000853,673.2671265618042,0.23516056653542444,0.03632857389207575,55305,6705,1584,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,codex_primary,0.75,unadjusted,199976,18532.715557784722,3591.7468914579304,521.8339511072242,0.1938057528730163,0.02815744673143846,55305,6617,1672,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,codex_primary,0.75,restricted,199976,18532.715557784722,3470.005318191746,477.20184629159274,0.187236743982409,0.025749159361113848,55305,6612,1677,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,no_ecology,0.5,unadjusted,199976,18532.715557784722,6134.481033642101,950.1952604157605,0.3310082116414555,0.05127123747478162,55305,6706,1583,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,no_ecology,0.5,restricted,199976,18532.715557784722,6134.481033642101,922.8421022095287,0.3310082116414555,0.04979529844572001,55305,6705,1584,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,no_maintenance,0.5,unadjusted,199976,18532.715557784722,4439.324938852653,711.9245562581332,0.23953990579582932,0.03841447595946548,55305,6824,1465,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,no_maintenance,0.5,restricted,199976,18532.715557784722,4358.16389000853,675.4563287503362,0.23516056653542444,0.03644670024985133,55305,6824,1465,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,no_institutions,0.5,unadjusted,199976,18532.715557784722,4439.324938852653,868.0682155521033,0.23953990579582932,0.04683977438953724,55305,6706,1583,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,lower,no_institutions,0.5,restricted,199976,18532.715557784722,4358.16389000853,846.4191751449065,0.23516056653542444,0.04567162176022097,55305,6705,1584,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.0,unadjusted,199976,18532.715557784722,7169.1658595037825,2837.948509635561,0.3868383905828821,0.1531318225214692,65318,15176,1818,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.0,restricted,199976,18532.715557784722,7169.1658595037825,2837.948509635561,0.3868383905828821,0.1531318225214692,65318,15176,1818,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.25,unadjusted,199976,18532.715557784722,6186.87193224452,2255.054773365891,0.3338351529193846,0.12167967324241635,65318,15088,1906,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.25,restricted,199976,18532.715557784722,6143.93212709966,2203.6305600942587,0.33151817972616987,0.11890489298361984,65318,15087,1907,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.5,unadjusted,199976,18532.715557784722,5204.578004985259,1740.2652148961658,0.2808319152558871,0.09390233230904806,65318,15024,1970,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.5,restricted,199976,18532.715557784722,5118.698394695535,1652.3821786108617,0.27619796886945747,0.08916028379428581,65318,15022,1972,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.75,unadjusted,199976,18532.715557784722,4222.284077725997,1288.1333174385495,0.22782867759238953,0.06950591312008052,65318,14917,2077,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,codex_primary,0.75,restricted,199976,18532.715557784722,4093.4646622914124,1178.7584049156535,0.22087775801274523,0.06360419233977357,65318,14911,2083,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,no_ecology,0.5,unadjusted,199976,18532.715557784722,7169.1658595037825,2326.502527185935,0.3868383905828821,0.12553489637996848,65318,15024,1970,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,no_ecology,0.5,restricted,199976,18532.715557784722,7169.1658595037825,2259.5295659747767,0.3868383905828821,0.12192112693520808,65318,15022,1972,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,no_maintenance,0.5,unadjusted,199976,18532.715557784722,5204.578004985259,1745.051117859234,0.2808319152558871,0.09416057309130933,65318,15176,1818,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,no_maintenance,0.5,restricted,199976,18532.715557784722,5118.698394695535,1656.878561940441,0.27619796886945747,0.08940290249285482,65318,15176,1818,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,no_institutions,0.5,unadjusted,199976,18532.715557784722,5204.578004985259,2116.1239628894673,0.2808319152558871,0.11418315660710517,65318,15024,1970,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
conservative,upper,no_institutions,0.5,restricted,199976,18532.715557784722,5118.698394695535,2065.5850734177143,0.27619796886945747,0.11145614721044263,65318,15022,1972,MRI-ESM2-0,ssp126,2081_2100,historical_error_shorter_ice
core,lower,codex_primary,0.0,unadjusted,199976,17785.972587336302,7765.268998799061,1639.1063028409453,0.43659512914845994,0.09215724891018874,57963,8759,2124,MRI-ESM2-0,ssp585,2031_2050,central
core,lower,codex_primary,0.0,restricted,199976,17785.972587336302,7765.268998799061,1639.1063028409453,0.43659512914845994,0.09215724891018874,57963,8759,2124,MRI-ESM2-0,ssp585,2031_2050,central
core,lower,codex_primary,0.25,unadjusted,199976,17785.972587336302,6703.944520990688,1294.41719265809,0.37692313355773016,0.07277741975042294,57963,8650,2233,MRI-ESM2-0,ssp585,2031_2050,central
core,lower,codex_primary,0.25,restricted,199976,17785.972587336302,6646.52884350167,1264.0615209663117,0.3736949897378134,0.07107069994397323,57963,8645,2238,MRI-ESM2-0,ssp585,2031_2050,central
core,lower,codex_primary,0.5,unadjusted,199976,17785.972587336302,5642.620043182315,988.964326487961,0.31725113796700033,0.05560361243287355,57963,8474,2409,MRI-ESM2-0,ssp585,2031_2050,central
